record_type	contrast	confound	qc	smoothing	n_subjects	df	fdr_rejected_voxels	fdr_rejected_proportion	fdr_positive_voxels	fdr_negative_voxels	fdr_any_rejection	cell_a	cell_b	differing_axes	n_differing_axes	pearson_r	pearson_r_ci_lower	pearson_r_ci_upper	cosine_similarity	cosine_similarity_ci_lower	cosine_similarity_ci_upper	normalized_rms_difference	normalized_rms_difference_ci_lower	normalized_rms_difference_ci_upper	sign_agreement	fdr_jaccard	bootstrap_replicates	bootstrap_seed	notes
pairwise_cell_stability	gain_demean											C1/Q1/S0	C1/Q2/S2	Q:S	2.0	0.44235357194113406	0.35259844677213387	0.4266177806473957	0.4421474077369929	0.3511590349969808	0.4296187569890846	0.9041545927566367	0.8394811679407088	0.9588755396220051	0.6548508475189493	0.0005792710097139292	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S0	C2/Q0/S0	C:Q	2.0	0.9124971991190443	0.7817418325313584	0.9513112448367452	0.9121986267187622	0.7803718388723813	0.9512918803297523	0.4145123893535134	0.31269271347288	0.6293073897732258	0.8883481973262902	0.2777777777777778	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S0	C2/Q1/S0	C	1.0	0.9453480445632413	0.9203136316326889	0.9564229733533597	0.9453469308485212	0.9200800957763954	0.9564075270836861	0.32694109994043985	0.28674336600131295	0.39633256799126193	0.9191238987680674	0.29545454545454547	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S0	C2/Q2/S0	C:Q	2.0	0.9222335130489077	0.8295872686371533	0.9513909937571693	0.9222915873069902	0.829525998176487	0.9510986505944696	0.39187282431667364	0.3078459891229836	0.569136964803192	0.8938611407586968	0.22807017543859648	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S0	C2/Q0/S1	C:Q:S	3.0	0.5724094076907895	0.48672732062617824	0.5724425970712356	0.5705120633413958	0.4723712331509958	0.5750839587386347	0.8388031651194886	0.7988047870044395	0.8925487351202476	0.7114410535646448	0.0011825323084719993	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S0	C2/Q1/S1	C:S	2.0	0.5835192598578307	0.5368350153711375	0.5764685659972688	0.5839355577831103	0.5359681901718292	0.5790893128176594	0.8323162187408997	0.77465578606734	0.8888141488476248	0.7176278514444907	0.0010682945440671499	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S0	C2/Q2/S1	C:Q:S	3.0	0.5754910459645376	0.5006798957649298	0.5721949320666639	0.5755603654538493	0.49945686140448475	0.5750628875738552	0.8353648784322858	0.7766469702413084	0.8931949224544116	0.7136570849689755	0.000990169035999717	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S0	C2/Q0/S2	C:Q:S	3.0	0.43123895229473025	0.3366478497093649	0.41729034678210963	0.429390889637103	0.3226051180813518	0.420844332508447	0.9094413358799199	0.8529292282658496	0.9640769389319572	0.6512825847066698	0.0005645388926972862	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S0	C2/Q1/S2	C:S	2.0	0.43728717368196623	0.35441605635709583	0.42002028297112104	0.43795732902754203	0.3542437809340809	0.4243140033337192	0.9063718715224638	0.8416380070838131	0.9628205298370118	0.6547784873098283	0.0005160339107998526	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S0	C2/Q2/S2	C:Q:S	3.0	0.4331734982118269	0.34165399455168904	0.41627099148418056	0.43336754079496453	0.3416148300858013	0.420620855626661	0.9075590332995054	0.8433089573602278	0.9636193886322951	0.6526122035492683	0.00047104740755694624	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C1/Q0/S1	Q:S	2.0	0.5883942272449392	0.49961614812536476	0.5894104212764429	0.5872296706501328	0.4917164828751312	0.5916923339365519	0.8467262051464925	0.7932508112050762	0.9088851821212874	0.7131957886358291	0.0021267069621670027	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C1/Q1/S1	Q:S	2.0	0.5966550705726825	0.5314304082721414	0.593537960932589	0.5975148581511969	0.5326880415597678	0.596352352969557	0.8415560962937695	0.7760536005070342	0.9046699050787276	0.7175193111308091	0.0019366017735195189	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C1/Q2/S1	S	1.0	0.6070272560347898	0.5675456219109903	0.6001617934588448	0.6075264097516162	0.5678345041283597	0.601934767302136	0.8350501721071517	0.7668618566457643	0.8975247349566761	0.7218021310081586	0.0017275868339698126	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C1/Q0/S2	Q:S	2.0	0.4367920860713963	0.3395558676824949	0.4234103201065647	0.43603822300567274	0.3339459206594475	0.42784473217708024	0.9239957544217915	0.8538328901203622	0.9878133452647804	0.6524493930787459	0.0009355995633868704	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C1/Q1/S2	Q:S	2.0	0.44168000997168183	0.3568298713981464	0.42550258430653043	0.44311163774322493	0.35811807129227197	0.4302676659389941	0.9215870000159612	0.8440654413134636	0.9869052020270017	0.655551837044809	0.0008824827180467715	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C1/Q2/S2	S	1.0	0.44593637512974355	0.36610785450093264	0.4296423399209757	0.44709559250693226	0.36716770998387077	0.4351032281673453	0.9193325984081556	0.8401366409320545	0.9847557066415947	0.6579713815372926	0.0008020675519115943	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C2/Q0/S0	C:Q	2.0	0.8946724420695117	0.7474722537223195	0.945119210274969	0.8947694730515755	0.747458181976666	0.9451276275977366	0.459072630349597	0.335655979990603	0.6701710195396934	0.872329456032128	0.34210526315789475	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C2/Q1/S0	C:Q	2.0	0.9254416903637618	0.8378557507235603	0.9520852682995521	0.9253004405249969	0.8368828094941578	0.9519578667921151	0.38704664783600967	0.30749451184473736	0.5562679850993677	0.8959776768754861	0.37777777777777777	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C2/Q2/S0	C	1.0	0.9470011323056993	0.9204668766875221	0.9582103350082817	0.9470325374849502	0.9199437258086879	0.9581100326457006	0.3277875504924326	0.2857783728628533	0.4050946810787474	0.9221087573943089	0.3157894736842105	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C2/Q0/S1	C:Q:S	3.0	0.5647933263673359	0.4715056932768792	0.566480631001284	0.5644850242209143	0.4642174046007535	0.5704934503325562	0.8582376065044498	0.803911083606731	0.9225638674192542	0.7093516525262759	0.0016048652757834276	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C2/Q1/S1	C:Q:S	3.0	0.574236364144574	0.5074878219869968	0.5701738972606768	0.5750023403758568	0.5061815108749129	0.5751032027846767	0.8531806188553152	0.7848722591482907	0.9189156734202002	0.7142178765896633	0.0014498283098054179	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C2/Q2/S1	C:S	2.0	0.5838087590972538	0.5367913283216811	0.5775370987996717	0.584650341454582	0.5359829040295736	0.5817264940454592	0.8474476252988876	0.7788756760648187	0.9133986976494262	0.718586624215344	0.0013438008345710447	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C2/Q0/S2	C:Q:S	3.0	0.42707401776998344	0.3281026548366238	0.4132092561525839	0.4272896773975289	0.3214097385764151	0.41882701523631966	0.9272201527082781	0.8560390926656113	0.9923999072225652	0.6504956674324789	0.0007661599258034598	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C2/Q1/S2	C:Q:S	3.0	0.4319749685904917	0.3431419174357431	0.41565097899610326	0.43317135122516787	0.34299615669821604	0.42184882619000813	0.9251199724360176	0.8457740890701694	0.9907370304155526	0.65345791349337	0.0007003317360855142	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q2/S0	C2/Q2/S2	C:S	2.0	0.43665212509839824	0.3538812373050384	0.4211920450705942	0.43804717957302547	0.35322299747836294	0.42675395747684747	0.9228586592191748	0.8441034353067759	0.989060261430684	0.6553709365220065	0.0006392786245415699	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C1/Q1/S1	Q	1.0	0.9858808721003259	0.8963525145324214	0.9998327858234155	0.9824080120736494	0.8772742273070718	0.9997969209411093	0.07596372442226762	0.007377559480412812	0.16434071980794432	0.9371370683261274	0.7609206200093941	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C1/Q2/S1	Q	1.0	0.9756396013524463	0.8734026026308745	0.9971433260251291	0.9746540310850229	0.8653730877686882	0.9970639001847925	0.09214079996128946	0.02826904815043468	0.1729666849129513	0.9213761102769586	0.7035897435897436	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C1/Q0/S2	S	1.0	0.9387794956907248	0.9072838662071953	0.9336699455249735	0.9397567132207577	0.908602893511213	0.936283274141444	0.14831598374231425	0.14206860226511203	0.15113224557856672	0.8814016172506739	0.43012335651555916	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C1/Q1/S2	Q:S	2.0	0.9282699684729747	0.8284266337143333	0.9310047065101754	0.9268437856226116	0.8153120583889952	0.9335844687300007	0.15973468480325645	0.14437379425725239	0.2025069573307512	0.8661969283091228	0.4054338971680483	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C1/Q2/S2	Q:S	2.0	0.9195358216826096	0.8069170646083924	0.9258513162222821	0.9207021540206977	0.798842465122475	0.9290724714952492	0.163132499693545	0.14669423042566862	0.20456253824226603	0.8601051032037482	0.3694893059799214	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C2/Q0/S0	C:S	2.0	0.5957068301241407	0.5419214902248414	0.5827905743979881	0.5966598388433881	0.5398988302513379	0.5851608560246275	0.8013400867232399	0.7938884515019625	0.850490879908581	0.7154208650663001	0.003581822252070741	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C2/Q1/S0	C:Q:S	3.0	0.5922697704683298	0.501776552056537	0.5817056970856247	0.5882967666323214	0.49004636985445466	0.5812255357992712	0.7995096278043538	0.7613873982941798	0.8553820616165171	0.710875739430887	0.004813073651220058	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C2/Q2/S0	C:Q:S	3.0	0.5800217346532103	0.4822726136719286	0.5733388141623901	0.5778409994998114	0.4725689447388248	0.5743685198540976	0.8217980898887262	0.7707664193490941	0.8862902800684518	0.7079089708569257	0.006268188941123797	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C2/Q0/S1	C	1.0	0.9738136528326735	0.9453864483991734	0.9748087016398411	0.9742648095857249	0.9408054167399246	0.9751723858926364	0.09154982676673269	0.08196036482726514	0.12017799678556815	0.9320808987137973	0.6938193085453359	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C2/Q1/S1	C:Q	2.0	0.9635682463756267	0.8703207710409271	0.9726333694133571	0.9584439252215947	0.8479845722443015	0.9716833602406302	0.11633148428113091	0.08737563263677482	0.1851541329365583	0.9051448108685034	0.6106847913469269	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C2/Q2/S1	C:Q	2.0	0.9525549125168999	0.8372042959663379	0.9679974872336158	0.9508909736848149	0.8315757585373472	0.9671043372914306	0.12721430158437602	0.09450030559900326	0.19058681140256217	0.8958284339441741	0.5696986189536704	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C2/Q0/S2	C:S	2.0	0.9195710671282552	0.8692173335985497	0.9139396944240873	0.9214513842902302	0.8664264601680814	0.9181127295643906	0.1640156438288877	0.15756092709889516	0.1779769126540558	0.8675717722824219	0.34191264221497336	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C2/Q1/S2	C:Q:S	3.0	0.9112489742595995	0.8084148968468584	0.9118436206033177	0.9077534280780214	0.7869336290657098	0.9138976361944777	0.1747063497320334	0.1593124258522709	0.21446175549647178	0.8504088351815337	0.3111321166290991	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q0/S1	C2/Q2/S2	C:Q:S	3.0	0.9042038537959219	0.78388029177722	0.9074078263225777	0.9050439021977423	0.7819953879989587	0.9104439350545723	0.17587744905726058	0.16078294279130467	0.21535522700743492	0.8480616508981711	0.28742714404662784	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C1/Q2/S1	Q	1.0	0.9878563892795829	0.9271213812076786	0.9994680355974461	0.9873947151141207	0.9249500102138267	0.9994638391093504	0.0651497892666219	0.01207236251116783	0.13593615756744604	0.9467745436784313	0.7551450742240216	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C1/Q0/S2	Q:S	2.0	0.929759680671116	0.8370689898101933	0.9315308541601299	0.9232080440063845	0.8027873081879682	0.932731699276684	0.16279327299736376	0.14709625692058176	0.19009103326570723	0.865853217315798	0.43098522167487685	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C1/Q1/S2	S	1.0	0.9402432402785159	0.9080661714705611	0.9349256353901528	0.9404507804855906	0.9089011488307536	0.9359958729847475	0.14849180411701543	0.13280847321343842	0.15307368844069252	0.8812749868847121	0.4439292543021032	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C1/Q2/S2	Q:S	2.0	0.9303644656966142	0.8576801043063479	0.9306246102633884	0.9293338441639895	0.8538365376999735	0.932188420164703	0.15625146109339721	0.13693988001556776	0.18218358252058794	0.8713752057743447	0.39836975372875477	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C2/Q0/S0	C:Q:S	3.0	0.5802049288638675	0.47006993665842883	0.5795120213954635	0.5817869910681239	0.4665193305914725	0.5802350225021029	0.8084990668781393	0.7946967866527365	0.8801899416693043	0.7096501383888999	0.0032616450922434	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C2/Q1/S0	C:S	2.0	0.5994862543165609	0.5436296470900643	0.5851749803208947	0.5993463284824375	0.5401428292142862	0.5853477652246412	0.7939442804784941	0.7385380790457634	0.8514893661626597	0.7160947195137394	0.004382835592702069	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C2/Q2/S0	C:Q:S	3.0	0.5868788830016525	0.5116792245621028	0.5781337684811748	0.5873836478335309	0.5091004863201293	0.5789650521863638	0.817018588674604	0.7517655320196968	0.8820372084296046	0.7126847446589121	0.005707878911425951	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C2/Q0/S1	C:Q	2.0	0.9579022822223263	0.8508413529707467	0.9718807672046752	0.9557984584591681	0.8247010328427027	0.9718591305325389	0.12006748101889352	0.0874389486977461	0.1969994660447885	0.9081296694947448	0.6583684412102643	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C2/Q1/S1	C	1.0	0.9744114035055642	0.9450568916171721	0.9754316511185696	0.9742923018435445	0.9394539701431446	0.9751230767436128	0.0915988134045323	0.08023966434276589	0.12128651373214981	0.9327050055174659	0.6928418408805496	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C2/Q2/S1	C:Q	2.0	0.9628713281781591	0.8917588753556621	0.9715437629226582	0.9629354182910275	0.887522549046929	0.9713867620090487	0.11059736602040843	0.0863169465404826	0.1647149496329848	0.9165053637005011	0.6250508888587325	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C2/Q0/S2	C:Q:S	3.0	0.9102617619220853	0.8067773723385956	0.9118743407350132	0.906171781292638	0.7675336060131076	0.9132353381992535	0.17626355715435563	0.16194961024344104	0.20772878696011413	0.8548544655294054	0.35762758404267836	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C2/Q1/S2	C:S	2.0	0.9212269611236231	0.8703070783829021	0.9151561054388783	0.9214571677712408	0.8679393675244871	0.9172401117663043	0.1644242516537157	0.14854604251252077	0.17982563344609154	0.8659753251686897	0.3418940026880744	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C1/Q1/S1	C2/Q2/S2	C:Q:S	3.0	0.9136174128154733	0.833138515261214	0.9119453130898022	0.9133233101264598	0.8267285273669825	0.9135860310853404	0.16985079466405592	0.15271617353436764	0.19867498964565408	0.859648329383672	0.31265772346925225	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
