subject	confound	smoothing	contrast	n_voxels	variance_min	variance_lt_1e_20_count	variance_lt_1e_30_count	variance_finite_count	variance_positive_count	variance_nonfinite_count	variance_nonpositive_count	variance_all_finite	variance_all_positive	sidecar_available	float64_temporal_mean_lt1_diagnostic_available	float64_temporal_mean_lt1_run_count_available	float64_temporal_mean_lt1_voxel_run_sum	float64_temporal_mean_lt1_min_per_run	float64_temporal_mean_lt1_max_per_run	float64_temporal_mean_lt1_runs_nonzero
sub-112	C1	S2	gain_demean	221116	4.8117581172846258e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C1	S2	loss_demean	221116	4.4777152652386576e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C2	S0	gain_demean	221116	3.6598073866382562e-31	3	3	221116	221116	0	0	True	True	True	True	4	10	2	4	4
sub-112	C2	S0	loss_demean	221116	3.4021286805877236e-31	3	3	221116	221116	0	0	True	True	True	True	4	10	2	4	4
sub-112	C2	S1	gain_demean	221116	8.0375311881653033e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C2	S1	loss_demean	221116	7.6158489719091449e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C2	S2	gain_demean	221116	4.558488853945164e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C2	S2	loss_demean	221116	4.3429472498246469e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C0	S0	gain_demean	221116	1.4744702893070386e-31	3	3	221116	221116	0	0	True	True	True	True	4	7	1	2	4
sub-113	C0	S0	loss_demean	221116	4.892682553800453e-31	3	2	221116	221116	0	0	True	True	True	True	4	7	1	2	4
sub-113	C0	S1	gain_demean	221116	3.9633850974496454e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C0	S1	loss_demean	221116	1.5190434169198852e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C0	S2	gain_demean	221116	1.7619843220018083e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C0	S2	loss_demean	221116	6.8927647589589469e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C1	S0	gain_demean	221116	3.2230282454066083e-31	3	3	221116	221116	0	0	True	True	True	True	4	7	1	2	4
sub-113	C1	S0	loss_demean	221116	1.0834400716557213e-30	3	0	221116	221116	0	0	True	True	True	True	4	7	1	2	4
sub-113	C1	S1	gain_demean	221116	4.1942339521483518e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C1	S1	loss_demean	221116	1.645266092964448e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C1	S2	gain_demean	221116	1.8006094251177274e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C1	S2	loss_demean	221116	7.186954917415278e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C2	S0	gain_demean	221116	6.7371360459963191e-32	3	3	221116	221116	0	0	True	True	True	True	4	7	1	2	4
sub-113	C2	S0	loss_demean	221116	2.7720449006373643e-31	3	3	221116	221116	0	0	True	True	True	True	4	7	1	2	4
sub-113	C2	S1	gain_demean	221116	4.2146125451836269e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C2	S1	loss_demean	221116	1.6445712390122935e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C2	S2	gain_demean	221116	1.7552383724250831e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-113	C2	S2	loss_demean	221116	6.9464899752347264e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C0	S0	gain_demean	221116	4.1285820735060658e-31	4	1	221116	221116	0	0	True	True	True	True	4	5	0	3	3
sub-114	C0	S0	loss_demean	221116	3.8489674673748384e-31	4	1	221116	221116	0	0	True	True	True	True	4	5	0	3	3
sub-114	C0	S1	gain_demean	221116	8.8086371761164628e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C0	S1	loss_demean	221116	8.158048331097234e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C0	S2	gain_demean	221116	3.7841250559722539e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C0	S2	loss_demean	221116	3.5120056054438464e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C1	S0	gain_demean	221116	3.91933185391845e-31	4	2	221116	221116	0	0	True	True	True	True	4	5	0	3	3
sub-114	C1	S0	loss_demean	221116	3.6916804457630622e-31	4	2	221116	221116	0	0	True	True	True	True	4	5	0	3	3
sub-114	C1	S1	gain_demean	221116	9.4159413492889144e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C1	S1	loss_demean	221116	8.409454494540114e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C1	S2	gain_demean	221116	3.9727119656163268e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C1	S2	loss_demean	221116	3.5801936064672191e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C2	S0	gain_demean	221116	3.7061930990183142e-31	4	4	221116	221116	0	0	True	True	True	True	4	5	0	3	3
sub-114	C2	S0	loss_demean	221116	3.5828776290464319e-31	4	4	221116	221116	0	0	True	True	True	True	4	5	0	3	3
sub-114	C2	S1	gain_demean	221116	9.2478139777085744e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C2	S1	loss_demean	221116	8.4579032773035578e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C2	S2	gain_demean	221116	3.6430517411645269e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-114	C2	S2	loss_demean	221116	3.4045881420752266e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C0	S0	gain_demean	221116	1.8743994587566704e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C0	S0	loss_demean	221116	7.5122341513633728e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C0	S1	gain_demean	221116	2.6599598186294315e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C0	S1	loss_demean	221116	1.1364579222572502e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C0	S2	gain_demean	221116	1.4239258234738372e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C0	S2	loss_demean	221116	5.8992677622882184e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C1	S0	gain_demean	221116	1.9066512322751805e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C1	S0	loss_demean	221116	7.6656346209347248e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C1	S1	gain_demean	221116	2.7182925350643927e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C1	S1	loss_demean	221116	1.1378771887393668e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C1	S2	gain_demean	221116	1.3735210586673929e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C1	S2	loss_demean	221116	5.663207957695704e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C2	S0	gain_demean	221116	1.9462397176539525e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C2	S0	loss_demean	221116	7.5658899731934071e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C2	S1	gain_demean	221116	2.6929988052870613e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C2	S1	loss_demean	221116	1.0656482118065469e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C2	S2	gain_demean	221116	1.2243099263287149e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-115	C2	S2	loss_demean	221116	4.855375209444901e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C0	S0	gain_demean	221116	0.00016753689851611853	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C0	S0	loss_demean	221116	0.00017277216829825193	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C0	S1	gain_demean	221116	1.62927717610728e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C0	S1	loss_demean	221116	1.6985091860988177e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C0	S2	gain_demean	221116	9.2208465503063053e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C0	S2	loss_demean	221116	9.4727492978563532e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C1	S0	gain_demean	221116	0.00013475280138663948	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C1	S0	loss_demean	221116	0.00013360078446567059	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C1	S1	gain_demean	221116	1.480989703850355e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C1	S1	loss_demean	221116	1.5192902537819464e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C1	S2	gain_demean	221116	8.477296432829462e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C1	S2	loss_demean	221116	8.6083837231853977e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C2	S0	gain_demean	221116	0.00012623885413631797	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C2	S0	loss_demean	221116	0.00013105657126288861	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C2	S1	gain_demean	221116	1.3404472156253178e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C2	S1	loss_demean	221116	1.4645661394752096e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C2	S2	gain_demean	221116	7.3934429565269966e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-116	C2	S2	loss_demean	221116	7.7179956861073151e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C0	S0	gain_demean	221116	5.1180042497019461e-32	3	3	221116	221116	0	0	True	True	True	True	4	11	1	5	4
sub-117	C0	S0	loss_demean	221116	2.083307008866285e-31	3	3	221116	221116	0	0	True	True	True	True	4	11	1	5	4
sub-117	C0	S1	gain_demean	221116	2.2233289200812578e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C0	S1	loss_demean	221116	8.7652197180432267e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C0	S2	gain_demean	221116	9.7516272035136353e-07	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C0	S2	loss_demean	221116	3.8629386835964397e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C1	S0	gain_demean	221116	8.3465007772791447e-31	3	2	221116	221116	0	0	True	True	True	True	4	11	1	5	4
sub-117	C1	S0	loss_demean	221116	2.8984664498620853e-30	3	0	221116	221116	0	0	True	True	True	True	4	11	1	5	4
sub-117	C1	S1	gain_demean	221116	2.3232198600453557e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C1	S1	loss_demean	221116	9.0171479314449243e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C1	S2	gain_demean	221116	9.9891121863038279e-07	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C1	S2	loss_demean	221116	3.8653010960842948e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C2	S0	gain_demean	221116	1.9474249165369371e-31	3	3	221116	221116	0	0	True	True	True	True	4	11	1	5	4
sub-117	C2	S0	loss_demean	221116	7.8252325093844046e-31	3	2	221116	221116	0	0	True	True	True	True	4	11	1	5	4
sub-117	C2	S1	gain_demean	221116	2.1231373921182239e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C2	S1	loss_demean	221116	8.2165424828417599e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C2	S2	gain_demean	221116	9.5847713055263739e-07	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-117	C2	S2	loss_demean	221116	3.6995431855757488e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C0	S0	gain_demean	221116	8.0297586522749357e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-118	C0	S0	loss_demean	221116	1.0118153576849772e-29	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-118	C0	S1	gain_demean	221116	1.4929965800547507e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C0	S1	loss_demean	221116	1.4217869647836778e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C0	S2	gain_demean	221116	9.0836128947557881e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C0	S2	loss_demean	221116	8.644682566227857e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C1	S0	gain_demean	221116	1.1154629828003701e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-118	C1	S0	loss_demean	221116	1.4122391011569923e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-118	C1	S1	gain_demean	221116	1.5626128515577875e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C1	S1	loss_demean	221116	1.472689018555684e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C1	S2	gain_demean	221116	8.5894525909679942e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C1	S2	loss_demean	221116	8.0448808148503304e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C2	S0	gain_demean	221116	7.4774154859195979e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-118	C2	S0	loss_demean	221116	9.6388768823923939e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-118	C2	S1	gain_demean	221116	1.3544819921662565e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C2	S1	loss_demean	221116	1.2837562280765269e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C2	S2	gain_demean	221116	7.2303082561120391e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-118	C2	S2	loss_demean	221116	6.8798017309745774e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C0	S0	gain_demean	221116	3.1214036425808445e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-119	C0	S0	loss_demean	221116	0.00013398095325101167	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-119	C0	S1	gain_demean	221116	3.2043778901424957e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C0	S1	loss_demean	221116	1.3354674592847005e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C0	S2	gain_demean	221116	1.6006360965548083e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C0	S2	loss_demean	221116	6.8271765485405922e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C1	S0	gain_demean	221116	3.062445466639474e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-119	C1	S0	loss_demean	221116	0.00012400913692545146	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-119	C1	S1	gain_demean	221116	3.1519959975412348e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C1	S1	loss_demean	221116	1.267980314878514e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C1	S2	gain_demean	221116	1.5615576103300555e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C1	S2	loss_demean	221116	6.447461146308342e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C2	S0	gain_demean	221116	2.9668910428881645e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-119	C2	S0	loss_demean	221116	0.00012183633225504309	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-119	C2	S1	gain_demean	221116	3.0941566819819855e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C2	S1	loss_demean	221116	1.2677139238803647e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C2	S2	gain_demean	221116	1.5616313930877368e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-119	C2	S2	loss_demean	221116	6.5078238549176604e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C0	S0	gain_demean	221116	0.00014288739475887269	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C0	S0	loss_demean	221116	0.00013203456182964146	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C0	S1	gain_demean	221116	1.7506104995845817e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C0	S1	loss_demean	221116	1.7219766959897242e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C0	S2	gain_demean	221116	1.1284187166893389e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C0	S2	loss_demean	221116	1.0943294000753667e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C1	S0	gain_demean	221116	0.00013777123240288347	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C1	S0	loss_demean	221116	0.00012951243843417615	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C1	S1	gain_demean	221116	1.6950150893535465e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C1	S1	loss_demean	221116	1.6355723346350715e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C1	S2	gain_demean	221116	9.9547860372695141e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C1	S2	loss_demean	221116	9.4627030193805695e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C2	S0	gain_demean	221116	0.00013878558820579201	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C2	S0	loss_demean	221116	0.00012873038940597326	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C2	S1	gain_demean	221116	1.6273112123599276e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C2	S1	loss_demean	221116	1.5599551261402667e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C2	S2	gain_demean	221116	8.2518363342387602e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-120	C2	S2	loss_demean	221116	7.8563016359112225e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C0	S0	gain_demean	221116	1.0847290247212849e-31	1	1	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-121	C0	S0	loss_demean	221116	3.6991161528286237e-31	1	1	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-121	C0	S1	gain_demean	221116	2.3872603378549684e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C0	S1	loss_demean	221116	9.7164465842070058e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C0	S2	gain_demean	221116	1.355751123810478e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C0	S2	loss_demean	221116	5.4887605074327439e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C1	S0	gain_demean	221116	1.4591481906418104e-30	1	0	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-121	C1	S0	loss_demean	221116	4.9726235987806658e-30	1	0	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-121	C1	S1	gain_demean	221116	2.5517240374028916e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C1	S1	loss_demean	221116	1.0213097084488254e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C1	S2	gain_demean	221116	1.353400080006395e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C1	S2	loss_demean	221116	5.4490606089530047e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C2	S0	gain_demean	221116	1.2061224438801376e-31	1	1	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-121	C2	S0	loss_demean	221116	4.0836640833724445e-31	1	1	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-121	C2	S1	gain_demean	221116	2.4931414372986183e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C2	S1	loss_demean	221116	9.9215494628879242e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C2	S2	gain_demean	221116	1.2860618880949914e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-121	C2	S2	loss_demean	221116	5.0608705350896344e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C0	S0	gain_demean	221116	8.3371444593811335e-33	1	1	221116	221116	0	0	True	True	True	True	4	5	0	2	3
sub-123	C0	S0	loss_demean	221116	2.9282419451123405e-32	1	1	221116	221116	0	0	True	True	True	True	4	5	0	2	3
sub-123	C0	S1	gain_demean	221116	1.9045829731112462e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C0	S1	loss_demean	221116	8.1105145000037737e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C0	S2	gain_demean	221116	1.2344339666015003e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C0	S2	loss_demean	221116	5.1459264795994386e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C1	S0	gain_demean	221116	6.7723397508147449e-32	1	1	221116	221116	0	0	True	True	True	True	4	5	0	2	3
sub-123	C1	S0	loss_demean	221116	2.4105079773075002e-31	1	1	221116	221116	0	0	True	True	True	True	4	5	0	2	3
sub-123	C1	S1	gain_demean	221116	2.0254290120647056e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C1	S1	loss_demean	221116	8.509923645760864e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C1	S2	gain_demean	221116	1.2542647027657949e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C1	S2	loss_demean	221116	5.1804022405121941e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C2	S0	gain_demean	221116	1.8603494084284481e-32	1	1	221116	221116	0	0	True	True	True	True	4	5	0	2	3
sub-123	C2	S0	loss_demean	221116	6.5231807927201021e-32	1	1	221116	221116	0	0	True	True	True	True	4	5	0	2	3
sub-123	C2	S1	gain_demean	221116	2.0148145267739892e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C2	S1	loss_demean	221116	8.4416524259722792e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C2	S2	gain_demean	221116	1.2585127251441008e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-123	C2	S2	loss_demean	221116	5.2055265769013204e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-124	C0	S0	gain_demean	221116	1.7261517868084896e-28	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-124	C0	S0	loss_demean	221116	1.4600576019721715e-28	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-124	C0	S1	gain_demean	221116	1.6142934327945113e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-124	C0	S1	loss_demean	221116	1.5160103430389427e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-124	C0	S2	gain_demean	221116	8.4532166511053219e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-124	C0	S2	loss_demean	221116	8.0485533544560894e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-124	C1	S0	gain_demean	221116	4.7910968022001313e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-124	C1	S0	loss_demean	221116	4.0226842324687356e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-124	C1	S1	gain_demean	221116	1.5519379303441383e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-124	C1	S1	loss_demean	221116	1.4424443179450464e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-124	C1	S2	gain_demean	221116	8.1778525782283396e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-124	C1	S2	loss_demean	221116	7.6276637628325261e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-124	C2	S0	gain_demean	221116	4.6582588875911078e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-124	C2	S0	loss_demean	221116	3.9069085243223496e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-124	C2	S1	gain_demean	221116	1.4212998394214083e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
